Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-09-29 00:00:00-04:00,22.742900848388675,22.806774049840104,22.738339347039823,22.742900848388672,205800,0.0,0
2004-09-30 00:00:00-04:00,22.81133926923002,22.961894943783133,22.806777767137685,22.925395965576172,27900,0.0,0
2004-10-01 00:00:00-04:00,22.971020376365885,23.381625222766242,22.925398389151294,23.349689483642578,129800,0.0,0
2004-10-04 00:00:00-04:00,23.445504275725508,23.518500523072642,23.445504275725508,23.4500675201416,8100,0.0,0
2004-10-05 00:00:00-04:00,23.450058848197337,23.495680833280137,23.427246115288764,23.44549560546875,11900,0.0,0
2004-10-06 00:00:00-04:00,23.495680795626285,23.554990768432617,23.491119293272185,23.554990768432617,9300,0.0,0
2004-10-07 00:00:00-04:00,23.564120466297688,23.564120466297688,23.313194274902344,23.313194274902344,7900,0.0,0
2004-10-08 00:00:00-04:00,23.527616549280488,23.527616549280488,23.38162410870914,23.42724609375,16400,0.0,0
2004-10-11 00:00:00-04:00,23.49567911901154,23.49567911901154,23.31318771126075,23.336000442504883,4500,0.0,0
2004-10-12 00:00:00-04:00,23.35880842613343,23.413555145263672,23.267562734005143,23.413555145263672,3600,0.0,0
2004-10-13 00:00:00-04:00,23.518501413471295,23.53218940686998,23.47287940979004,23.47287940979004,2500,0.0,0
2004-10-14 00:00:00-04:00,23.47287526734687,23.65992823401792,23.47287526734687,23.655364990234375,19200,0.0,0
2004-10-15 00:00:00-04:00,23.769426275597205,23.897171020507812,23.76030326701665,23.897171020507812,9800,0.0,0
2004-10-18 00:00:00-04:00,23.883473310487044,24.088775727385418,23.856100815145393,24.024904251098633,4000,0.0,0
2004-10-19 00:00:00-04:00,24.088785527321864,24.18003127643861,23.897171020507812,23.897171020507812,6200,0.0,0
2004-10-20 00:00:00-04:00,23.86066931898089,23.86066931898089,23.55955959929816,23.783111572265625,5500,0.0,0
2004-10-21 00:00:00-04:00,23.73748086744091,24.024904251098633,23.73748086744091,24.024904251098633,7400,0.0,0
2004-10-22 00:00:00-04:00,24.020341106385963,24.134397803490614,23.833288192749023,23.833288192749023,69900,0.0,0
2004-10-25 00:00:00-04:00,23.815043601485527,23.815043601485527,23.637115395867102,23.719236373901367,14000,0.0,0
2004-10-26 00:00:00-04:00,23.7831084537763,23.942787170410156,23.73292321701495,23.942787170410156,9000,0.0,0
2004-10-27 00:00:00-04:00,24.116162988161292,24.225656509399414,24.061416227542235,24.225656509399414,9100,0.0,0
2004-10-28 00:00:00-04:00,24.18458372590398,24.294078931922126,24.166335975207005,24.23933219909668,12800,0.0,0
2004-10-29 00:00:00-04:00,24.376212276562004,24.376212276562004,24.170909748780353,24.225656509399414,50200,0.0,0
