Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2007-07-26 00:00:00-04:00,30.698646975521314,30.818958461128723,30.07808880168974,30.331378936767578,101000,0.0,0
2007-07-27 00:00:00-04:00,30.255405275966353,30.420044669127627,29.856476378689667,29.869138717651367,579000,0.0,0
2007-07-30 00:00:00-04:00,30.312392675969843,30.48336322288942,30.179416389106184,30.369382858276367,298400,0.0,0
2007-07-31 00:00:00-04:00,30.71764289020834,30.818958461128723,30.331378936767578,30.331378936767578,210400,0.0,0
2007-08-01 00:00:00-04:00,30.192078153286946,31.02793246732565,29.913460853792206,30.458030700683594,353900,0.0,0
2007-08-02 00:00:00-04:00,30.34405335157242,30.48336322288942,30.179416389106184,30.369382858276367,251800,0.0,0
2007-08-03 00:00:00-04:00,30.280734784999616,30.280734784999616,29.850142793653884,29.869138717651367,309600,0.0,0
2007-08-06 00:00:00-04:00,29.945130688472435,30.331397291208486,29.919801176526253,30.325063705444336,232100,0.0,0
2007-08-07 00:00:00-04:00,30.014779426639947,30.54668698964929,30.014779426639947,30.369382858276367,181800,0.0,0
2007-08-08 00:00:00-04:00,30.648006109950977,30.964617733336606,30.635341355148952,30.825307846069336,135700,0.0,0
2007-08-09 00:00:00-04:00,30.05277867354905,30.299735385854554,29.88814167053048,29.900806427001953,195800,0.0,0
2007-08-10 00:00:00-04:00,29.919802223217676,29.919802223217676,29.248584626493734,29.501874923706055,291300,0.0,0
2007-08-13 00:00:00-04:00,29.780481453164583,29.83114046034687,29.552520751953125,29.552520751953125,133700,0.0,0
2007-08-14 00:00:00-04:00,29.704501681306613,29.704501681306613,29.159929315942982,29.17259407043457,64200,0.0,0
2007-08-15 00:00:00-04:00,28.80532124765582,29.121932812668042,28.476044930176567,28.482376098632812,345800,0.0,0
2007-08-16 00:00:00-04:00,28.324075778877024,28.362070043605925,27.665523016906096,28.34940528869629,552000,0.0,0
2007-08-17 00:00:00-04:00,28.938299445799,28.938299445799,28.41905663796232,28.748332977294922,403200,0.0,0
2007-08-20 00:00:00-04:00,28.893978481378905,28.893978481378905,28.495047144993574,28.78632926940918,672200,0.0,0
2007-08-21 00:00:00-04:00,28.704014563783737,28.89398107871581,28.704014563783737,28.780000686645508,41200,0.0,0
2007-08-22 00:00:00-04:00,29.24225345606331,29.501874923706055,29.24225345606331,29.501874923706055,96800,0.0,0
2007-08-23 00:00:00-04:00,29.729825121179363,29.767816961343463,29.444874242176446,29.628509521484375,329600,0.0,0
2007-08-24 00:00:00-04:00,29.641179052548893,30.103431701660156,29.628514298600727,30.103431701660156,112700,0.0,0
2007-08-27 00:00:00-04:00,29.951451950523353,29.951451950523353,29.805810928344727,29.805810928344727,111200,0.0,0
2007-08-28 00:00:00-04:00,29.609519576230547,29.609519576230547,29.064949583277933,29.077611923217773,256100,0.0,0
2007-08-29 00:00:00-04:00,29.47653597039235,29.856471294528546,29.36255561470695,29.85013771057129,177400,0.0,0
2007-08-30 00:00:00-04:00,29.40055003784843,29.84380671073368,29.40055003784843,29.634841918945312,173300,0.0,0
2007-08-31 00:00:00-04:00,30.242744639205036,30.382054542301038,30.097103565766155,30.306068420410156,684900,0.0,0
2007-09-04 00:00:00-04:00,30.154090234646503,30.508696121259337,30.05910819727957,30.451705932617188,136700,0.0,0
2007-09-05 00:00:00-04:00,29.98310137518433,30.021095616282732,29.84379398893053,29.926111221313477,90600,0.0,0
2007-09-06 00:00:00-04:00,30.00844725482634,30.179417809794316,29.88180213089953,30.103431701660156,278000,0.0,0
2007-09-07 00:00:00-04:00,29.767826017127906,29.80582028440482,29.59685785326971,29.685508728027344,197200,0.0,0
2007-09-10 00:00:00-04:00,29.76149709673669,29.786826610169328,29.356234544035942,29.565196990966797,176800,0.0,0
2007-09-11 00:00:00-04:00,29.862805493301934,30.10343098145055,29.862805493301934,30.097097396850586,685900,0.0,0
2007-09-12 00:00:00-04:00,29.95145386514981,30.18574574923547,29.919793191444377,30.071767807006836,56200,0.0,0
2007-09-13 00:00:00-04:00,30.223739666494918,30.337720022993942,30.17308307224787,30.236404418945312,137700,0.0,0
2007-09-14 00:00:00-04:00,29.938791599618163,30.160421165076414,29.907130923282633,30.097097396850586,164700,0.0,0
2007-09-17 00:00:00-04:00,29.843824103985664,29.88181596786771,29.571537806903276,29.672853469848633,99400,0.0,0
2007-09-18 00:00:00-04:00,29.837478252865765,30.698662241725966,29.799486404598667,30.616342544555664,147200,0.0,0
2007-09-19 00:00:00-04:00,30.920293168058315,31.110259664316086,30.88229890258474,30.939289093017578,115100,0.0,0
2007-09-20 00:00:00-04:00,30.958282906192782,31.091259202946887,30.863300872320515,30.87596321105957,378600,0.0,0
2007-09-21 00:00:00-04:00,31.11025615387527,31.198907014421977,31.021605293328562,31.097591400146484,212800,0.0,0
2007-09-24 00:00:00-04:00,31.243229208219958,31.243229208219958,31.034264416673782,31.065927505493164,165400,0.0,0
2007-09-25 00:00:00-04:00,30.989940506317545,31.2179012298584,30.95827983150457,31.2179012298584,56100,0.0,0
2007-09-26 00:00:00-04:00,31.369874827326843,31.40153550110692,31.243229716651964,31.331880569458008,94000,0.0,0
2007-09-27 00:00:00-04:00,31.69916084918172,31.711825605680232,31.5535197727818,31.70549201965332,191900,0.0,0
2007-09-28 00:00:00-04:00,31.749807357788086,31.857456545997053,31.591501575257787,31.749807357788086,258000,0.0,0
2007-10-01 00:00:00-04:00,31.74980522746154,32.23738729480596,31.74980522746154,32.205726623535156,640000,0.0,0
2007-10-02 00:00:00-04:00,32.14874896309313,32.155080133589976,31.965113616465313,32.10442352294922,375000,0.0,0
2007-10-03 00:00:00-04:00,32.05376153226509,32.07275987310923,31.908120468753935,31.92711639404297,581100,0.0,0
2007-10-04 00:00:00-04:00,32.06009415376538,32.117084343474026,31.92711543407518,32.06642532348633,815600,0.0,0
2007-10-05 00:00:00-04:00,32.20573080923226,32.452687459017,32.199397224822306,32.37670135498047,405800,0.0,0
2007-10-08 00:00:00-04:00,32.16140977818575,32.1677409479067,32.00943513377768,32.06642532348633,245200,0.0,0
2007-10-09 00:00:00-04:00,32.14240594637754,32.46535110473633,32.14240594637754,32.46535110473633,183200,0.0,0
2007-10-10 00:00:00-04:00,32.31971235815595,32.41469438779571,32.24372383577839,32.37036895751953,202700,0.0,0
2007-10-11 00:00:00-04:00,32.72497514077466,32.876947355931755,32.47168489477309,32.5286750793457,154000,0.0,0
2007-10-12 00:00:00-04:00,32.484351157930746,32.693315982924275,32.433694555709685,32.623661041259766,180400,0.0,0
2007-10-15 00:00:00-04:00,32.6173307910119,32.623664376658894,32.25639370689856,32.34504699707031,299500,0.0,0
2007-10-16 00:00:00-04:00,32.02210792025604,32.05376860791167,31.85747089511337,31.901796340942383,476200,0.0,0
2007-10-17 00:00:00-04:00,32.31971088458663,32.33870680653754,32.02209522439751,32.23106002807617,266400,0.0,0
2007-10-18 00:00:00-04:00,32.19939959470752,32.37037015303922,32.161407747670395,32.30704879760742,165100,0.0,0
2007-10-19 00:00:00-04:00,32.12975021996418,32.136081389906124,31.610504909186034,31.62950325012207,365600,0.0,0
2007-10-22 00:00:00-04:00,31.376196247912763,31.534501983185333,31.27488067396047,31.52183723449707,493200,0.0,0
2007-10-23 00:00:00-04:00,31.958778449700247,32.04742931890277,31.76880954077482,32.04109573364258,408300,0.0,0
2007-10-24 00:00:00-04:00,31.90178362310012,31.952440220043442,31.49018760099528,31.939775466918945,197500,0.0,0
2007-10-25 00:00:00-04:00,31.96510585510444,32.08541738977463,31.83212956696032,32.05375671386719,513000,0.0,0
2007-10-26 00:00:00-04:00,32.45902295014633,32.68698370816608,32.41469751559304,32.65532302856445,79500,0.0,0
2007-10-29 00:00:00-04:00,32.73764587079468,32.95927306483736,32.73764587079468,32.95294189453125,135500,0.0,0
2007-10-30 00:00:00-04:00,32.718641960244206,32.80729523832826,32.69964603700362,32.712310791015625,126000,0.0,0
2007-10-31 00:00:00-04:00,32.883273432953914,33.30753172025477,32.80095375946484,33.15555953979492,247300,0.0,0
2007-11-01 00:00:00-04:00,32.64265761068662,32.64265761068662,32.326045989990234,32.326045989990234,514500,0.0,0
2007-11-02 00:00:00-04:00,32.364026678853875,32.55399308847855,32.20572093490765,32.51599884033203,390400,0.0,0
2007-11-05 00:00:00-05:00,31.996769224442467,32.20573405102043,31.958777376377338,32.14241027832031,268000,0.0,0
2007-11-06 00:00:00-05:00,32.47802750906575,32.59833908081055,32.32605283610163,32.59833908081055,191100,0.0,0
2007-11-07 00:00:00-05:00,32.402026967824256,32.503344989323914,31.933443196161264,31.971437454223633,634900,0.0,0
