Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2008-06-26 00:00:00-04:00,36.755246859502634,36.80678925469235,36.32820417017616,36.504913330078125,15800,0.0,0
2008-06-27 00:00:00-04:00,37.88177894354966,37.88177894354966,36.269316608448115,36.44602584838867,26800,0.0,0
2008-06-30 00:00:00-04:00,38.08054923262868,38.08054923262868,36.342921287725375,36.4754524230957,23900,0.0,0
2008-07-01 00:00:00-04:00,36.17359110580542,36.519642268354225,35.15015800046618,36.1515007019043,55100,0.0,0
2008-07-02 00:00:00-04:00,36.47547210655511,36.585912906497406,35.62138366699219,35.62138366699219,74700,0.0,0
2008-07-03 00:00:00-04:00,35.90853344867217,35.93798545194691,35.385773029684835,35.717098236083984,17600,0.0,0
2008-07-07 00:00:00-04:00,35.915902458331416,35.9306284630083,35.194345081353624,35.64347839355469,55500,0.0,0
2008-07-08 00:00:00-04:00,35.429947462673695,35.75391387432176,34.73047784780339,35.70973587036133,54300,0.0,0
2008-07-09 00:00:00-04:00,36.36503185180105,36.36503185180105,35.267971304226904,35.297420501708984,28900,0.0,0
2008-07-10 00:00:00-04:00,35.56983424286648,35.56983424286648,35.04707115618623,35.23850631713867,20800,0.0,0
2008-07-11 00:00:00-04:00,35.52565772103508,35.52565772103508,34.74519666463376,35.08388900756836,22500,0.0,0
2008-07-14 00:00:00-04:00,35.93061645126353,35.93061645126353,34.81146574824108,34.966087341308594,37900,0.0,0
2008-07-15 00:00:00-04:00,34.65684142856931,34.9292653587628,34.11935516253489,34.428592681884766,24800,0.0,0
2008-07-16 00:00:00-04:00,34.494864827327135,35.135433197021484,34.30343244208226,35.135433197021484,23700,0.0,0
2008-07-17 00:00:00-04:00,35.56983439655815,35.724453159666915,35.22378047166977,35.58456039428711,26000,0.0,0
2008-07-18 00:00:00-04:00,35.69500192269838,35.74654151149648,35.09125004646616,35.54774475097656,18300,0.0,0
2008-07-21 00:00:00-04:00,35.99687739065965,35.99687739065965,35.54774428668784,35.65818786621094,18200,0.0,0
2008-07-22 00:00:00-04:00,35.56248020713422,35.85699462890625,35.32686979319568,35.85699462890625,29300,0.0,0
2008-07-23 00:00:00-04:00,36.36502961194508,36.42393362067693,36.03370158457279,36.136783599853516,47200,0.0,0
2008-07-24 00:00:00-04:00,36.06314413221753,36.06314413221753,35.32686106832898,35.34158706665039,39900,0.0,0
2008-07-25 00:00:00-04:00,35.34159320941146,35.496212005615234,35.28268920588765,35.496212005615234,9000,0.0,0
2008-07-28 00:00:00-04:00,35.709736749696106,35.709736749696106,34.237170285791116,34.92927551269531,71800,0.0,0
2008-07-29 00:00:00-04:00,35.00290103053456,35.26796340942383,34.929271031566834,35.26796340942383,19700,0.0,0
2008-07-30 00:00:00-04:00,35.672923817473155,35.871720630864615,35.56248020713422,35.85699462890625,33400,0.0,0
2008-07-31 00:00:00-04:00,35.960071202924055,35.960071202924055,35.4888504095235,35.496212005615234,14800,0.0,0
2008-08-01 00:00:00-04:00,35.48147521303047,36.828874392502115,35.15751171827557,35.290042877197266,46500,0.0,0
2008-08-04 00:00:00-04:00,35.76127004285238,35.76127004285238,34.77465057373047,34.77465057373047,27300,0.0,0
2008-08-05 00:00:00-04:00,35.84963812275968,35.87172853491352,34.877744248939706,35.628753662109375,35000,0.0,0
2008-08-06 00:00:00-04:00,35.74654418079943,36.026332547093844,35.510933811929554,35.864349365234375,22100,0.0,0
2008-08-07 00:00:00-04:00,35.78335644173127,35.78335644173127,35.04707336425781,35.04707336425781,45400,0.0,0
2008-08-08 00:00:00-04:00,35.083886423922706,35.53301669910368,34.65684093148262,35.510929107666016,40600,0.0,0
2008-08-11 00:00:00-04:00,35.67292100336696,35.81281379788931,35.32686700638842,35.72446060180664,34300,0.0,0
2008-08-12 00:00:00-04:00,35.75390319702816,35.75390319702816,35.10597337592278,35.23114013671875,34300,0.0,0
2008-08-13 00:00:00-04:00,35.120700195925046,35.120700195925046,34.53167434870531,34.840911865234375,44100,0.0,0
2008-08-14 00:00:00-04:00,34.399149257363725,34.99553680419922,34.399149257363725,34.99553680419922,87500,0.0,0
2008-08-15 00:00:00-04:00,35.04707612690925,35.07652812641709,33.97210342314856,34.966087341308594,21800,0.0,0
2008-08-18 00:00:00-04:00,35.30477620322325,35.30477620322325,34.37705789816784,34.384422302246094,23500,0.0,0
2008-08-19 00:00:00-04:00,34.406510572702324,34.406510572702324,34.03100740955693,34.089908599853516,25500,0.0,0
2008-08-20 00:00:00-04:00,34.45805968434755,34.45805968434755,34.13409602649854,34.3991584777832,20400,0.0,0
2008-08-21 00:00:00-04:00,34.01628132928114,34.737838463064115,34.01628132928114,34.66421127319336,20600,0.0,0
2008-08-22 00:00:00-04:00,34.93663122506952,35.0838883965595,34.72310846684388,34.8482780456543,22300,0.0,0
2008-08-25 00:00:00-04:00,34.01627031979418,34.71573963196965,34.01627031979418,34.20770263671875,50500,0.0,0
2008-08-26 00:00:00-04:00,34.04573274077383,34.384422302246094,34.008916337776974,34.384422302246094,37900,0.0,0
2008-08-27 00:00:00-04:00,34.35496550357198,34.64211543116739,34.25188633045535,34.428592681884766,26200,0.0,0
2008-08-28 00:00:00-04:00,35.09861629421296,35.15752029418945,34.88509631604145,35.15752029418945,34100,0.0,0
2008-08-29 00:00:00-04:00,35.437302115436296,35.437302115436296,34.81882427368138,34.840911865234375,20000,0.0,0
2008-09-02 00:00:00-04:00,34.84092367839627,35.11334769847283,33.8690299987793,33.8690299987793,28800,0.0,0
2008-09-03 00:00:00-04:00,34.163533195984094,34.494858307488435,33.98682403564453,33.98682403564453,30700,0.0,0
2008-09-04 00:00:00-04:00,34.20035414196936,34.20035414196936,32.73514938354492,32.73514938354492,114200,0.0,0
2008-09-05 00:00:00-04:00,33.13274188394407,33.13274188394407,32.16084834671083,32.52162551879883,75600,0.0,0
2008-09-08 00:00:00-04:00,34.384430616381636,34.384430616381636,33.09593484345608,33.441986083984375,54800,0.0,0
