Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-11-23 00:00:00-05:00,46.46713907993796,46.49811788169019,46.46713907993796,46.49037170410156,1500,0.0,0
2009-11-24 00:00:00-05:00,46.54460144042969,46.54460144042969,46.54460144042969,46.54460144042969,300,0.0,0
2009-11-25 00:00:00-05:00,46.76144182652344,46.76144182652344,46.653018951416016,46.653018951416016,10200,0.0,0
2009-11-27 00:00:00-05:00,46.93184487692921,46.94733428955078,46.93184487692921,46.94733428955078,800,0.0,0
2009-11-30 00:00:00-05:00,46.877617224271404,46.91634221960628,46.877617224271404,46.90859603881836,15100,0.0,0
2009-12-01 00:00:00-05:00,46.893108026894545,46.893108026894545,46.86212921142578,46.86212921142578,800,0.0,0
2009-12-02 00:00:00-05:00,46.792420557825714,46.792420557825714,46.769187927246094,46.769187927246094,3800,0.0,0
2009-12-03 00:00:00-05:00,46.653018951416016,46.653018951416016,46.653018951416016,46.653018951416016,1000,0.0,0
2009-12-04 00:00:00-05:00,46.35874651655579,46.39746856689453,46.35874651655579,46.39746856689453,2700,0.0,0
2009-12-07 00:00:00-05:00,46.49041050884305,46.5523681640625,46.49041050884305,46.5523681640625,3800,0.0,0
2009-12-08 00:00:00-05:00,46.70723689987922,46.70723689987922,46.6762580871582,46.6762580871582,1100,0.0,0
2009-12-09 00:00:00-05:00,46.70723447284656,46.70723447284656,46.62978744506836,46.62978744506836,800,0.0,0
2009-12-10 00:00:00-05:00,46.49814987182617,46.49814987182617,46.49814987182617,46.49814987182617,200,0.0,0
2009-12-11 00:00:00-05:00,46.335520361691074,46.42070770263672,46.335520361691074,46.42070770263672,1800,0.0,0
2009-12-14 00:00:00-05:00,46.38197915589842,46.39746856689453,46.3742359275519,46.39746856689453,2200,0.0,0
2009-12-15 00:00:00-05:00,46.172879536961645,46.24258041381836,46.172879536961645,46.24258041381836,1200,0.0,0
2009-12-16 00:00:00-05:00,46.33551245490461,46.33551245490461,46.234832763671875,46.234832763671875,1400,0.0,0
2009-12-17 00:00:00-05:00,46.234832763671875,46.234832763671875,46.234832763671875,46.234832763671875,0,0.0,0
2009-12-18 00:00:00-05:00,46.436178553967956,46.436178553967956,46.389713287353516,46.389713287353516,4200,0.0,0
2009-12-21 00:00:00-05:00,46.087679078964676,46.10316848754883,46.087679078964676,46.10316848754883,700,0.0,0
2009-12-22 00:00:00-05:00,45.97150213077019,45.979245356089294,45.95601272583008,45.95601272583008,4300,0.0,0
2009-12-23 00:00:00-05:00,45.96376565956316,45.97151184082031,45.96376565956316,45.97151184082031,1000,0.0,0
2009-12-24 00:00:00-05:00,45.89384654974062,45.89384654974062,45.84725570678711,45.84725570678711,400,0.16,0
2009-12-28 00:00:00-05:00,45.79289860873869,45.79289860873869,45.72300938070894,45.73854064941406,1400,0.0,0
2009-12-29 00:00:00-05:00,45.76183957544427,45.76960372924805,45.76183957544427,45.76960372924805,400,0.0,0
2009-12-30 00:00:00-05:00,45.808423416962896,45.823951721191406,45.808423416962896,45.823951721191406,3700,0.0,0
2009-12-31 00:00:00-05:00,45.660890478986374,45.660890478986374,45.575469970703125,45.575469970703125,1500,0.0,0
2010-01-04 00:00:00-05:00,45.730773533918196,45.808429877443814,45.730773533918196,45.73854064941406,3000,0.0,0
2010-01-05 00:00:00-05:00,45.96375235206388,45.971519470214844,45.948221078049585,45.971519470214844,1100,0.0,0
2010-01-06 00:00:00-05:00,45.87057113647461,45.87057113647461,45.87057113647461,45.87057113647461,200,0.0,0
2010-01-07 00:00:00-05:00,45.90160275847086,45.90160275847086,45.8783073425293,45.8783073425293,52600,0.0,0
