Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-11-23 00:00:00-05:00,52.812526070895025,52.83012771606445,52.812526070895025,52.83012771606445,17700,0.0,0
2009-11-24 00:00:00-05:00,52.83012771606445,52.85653186240387,52.82132857206501,52.83012771606445,27100,0.0,0
2009-11-25 00:00:00-05:00,52.900549024616765,52.94455147120565,52.86534572447706,52.891746520996094,18800,0.0,0
2009-11-27 00:00:00-05:00,52.97094017268034,52.97094017268034,52.891734444037084,52.90933609008789,1200,0.0,0
2009-11-30 00:00:00-05:00,52.90935252748505,52.93575668334962,52.90935252748505,52.93575668334961,10700,0.0,0
2009-12-01 00:00:00-05:00,52.944541931152344,52.96214357805056,52.944541931152344,52.944541931152344,4800,0.0,0
2009-12-02 00:00:00-05:00,52.95333716311819,52.95333716311819,52.9005355834961,52.900535583496094,1400,0.0,0
2009-12-03 00:00:00-05:00,52.89171845330324,52.89171845330324,52.83011438933552,52.88291931152344,1900,0.0,0
2009-12-04 00:00:00-05:00,52.81252152483381,52.81252152483381,52.794923238349774,52.8037223815918,2500,0.0,0
2009-12-07 00:00:00-05:00,52.82132857206501,52.83012771606445,52.812526070895025,52.83012771606445,7600,0.0,0
2009-12-08 00:00:00-05:00,52.88293702314479,52.88293702314479,52.87413787841797,52.87413787841797,7000,0.0,0
2009-12-09 00:00:00-05:00,52.891746520996094,52.891746520996094,52.891746520996094,52.891746520996094,2100,0.0,0
2009-12-10 00:00:00-05:00,52.856525421142585,52.86532456406973,52.856525421142585,52.85652542114258,6000,0.0,0
2009-12-11 00:00:00-05:00,52.821327209472656,52.821327209472656,52.821327209472656,52.821327209472656,1700,0.0,0
2009-12-14 00:00:00-05:00,52.79492642098482,52.821327209472656,52.79492642098482,52.821327209472656,7600,0.0,0
2009-12-15 00:00:00-05:00,52.786125815269216,52.786125815269216,52.73332087922719,52.768524169921875,3200,0.0,0
2009-12-16 00:00:00-05:00,52.81251144409179,52.81251144409179,52.803712302529334,52.8125114440918,2700,0.0,0
2009-12-17 00:00:00-05:00,52.83893458516902,52.87413787841797,52.83013208327138,52.87413787841797,7100,0.0,0
2009-12-18 00:00:00-05:00,52.847722921045296,52.856525421142585,52.847722921045296,52.85652542114258,2200,0.0,0
2009-12-21 00:00:00-05:00,52.83890139715434,52.83890139715434,52.7948989868164,52.794898986816406,24300,0.0,0
