Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-03-10 00:00:00-05:00,16.070139433795624,16.134036853200243,15.958319863893967,16.02541160583496,108200,0.0,0.0
2005-03-11 00:00:00-05:00,16.095695794844122,16.175567249060062,16.00304461545563,16.00623893737793,184400,0.0,0.0
2005-03-14 00:00:00-05:00,15.961507570795874,16.00943092017182,15.846492507286726,15.91038990020752,112800,0.0,0.0
2005-03-15 00:00:00-05:00,15.734678601976125,15.769822241568065,15.558961622758261,15.565351486206055,127800,0.0,0.0
2005-03-16 00:00:00-05:00,15.536597566667496,15.581325391647391,15.415192599763616,15.431166648864746,196400,0.0,0.0
2005-03-17 00:00:00-05:00,15.41519182075294,15.629246749122789,15.41199749859087,15.555765151977539,243800,0.0,0.0
2005-03-18 00:00:00-05:00,15.622860724682404,15.622860724682404,15.495065879417227,15.578131675720215,75400,0.0,0.0
2005-03-21 00:00:00-05:00,15.434358375503626,15.434358375503626,15.309757898328018,15.383240699768066,81000,0.0,0.0
2005-03-22 00:00:00-05:00,15.434359440397733,15.48547711966016,15.095704053570651,15.137237548828125,68000,0.0,0.0
2005-03-23 00:00:00-05:00,15.041389483341382,15.108481197399362,14.980686411701056,14.999855995178223,54000,0.0,0.0
2005-03-24 00:00:00-05:00,14.955134170379374,15.047784147407775,14.948744306663295,14.95193862915039,113600,0.0,0.0
2005-03-28 00:00:00-05:00,15.015833390331755,15.06375675035076,14.935961936127864,15.003053665161133,66000,0.0,0.0
2005-03-29 00:00:00-05:00,14.856088953279091,14.891232584511302,14.638838522699556,14.677176475524902,51400,0.0,0.0
2005-03-30 00:00:00-05:00,14.820950858874413,14.996667861938477,14.757053434466934,14.996667861938477,177000,0.0,0.0
2005-03-31 00:00:00-05:00,15.181966352719328,15.210720125344887,15.015833579631845,15.079730987548828,180800,0.0,0.0
2005-04-01 00:00:00-05:00,15.373661240124699,15.373661240124699,15.047785474320383,15.095708847045898,142200,0.0,0.0
2005-04-04 00:00:00-04:00,15.191556471351483,15.194752013303477,15.073347012713127,15.178776741027832,43800,0.0,0.0
2005-04-05 00:00:00-04:00,15.191551218125687,15.274618217762749,15.102095574278149,15.14362907409668,70200,0.0,0.0
2005-04-06 00:00:00-04:00,15.281008253542229,15.360879713235654,15.25544880144429,15.284202575683594,96000,0.0,0.0
2005-04-07 00:00:00-04:00,15.27141972566742,15.386434799096806,15.20113368425952,15.34809684753418,48600,0.0,0.0
2005-04-08 00:00:00-04:00,15.335322686552301,15.35129673726907,15.223503112792969,15.223503112792969,62200,0.0,0.0
2005-04-11 00:00:00-04:00,15.33531881552498,15.33531881552498,15.255447363360787,15.281006813049316,89000,0.0,0.0
2005-04-12 00:00:00-04:00,15.245864833818505,15.303372383117676,15.076536508107939,15.303372383117676,252000,0.0,0.0
2005-04-13 00:00:00-04:00,15.316155795151662,15.335325390637138,15.150022957170702,15.178776741027832,58800,0.0,0.0
2005-04-14 00:00:00-04:00,15.02541694942514,15.02541694942514,14.792192459106445,14.792192459106445,97400,0.0,0.0
2005-04-15 00:00:00-04:00,14.744271871527012,14.744271871527012,14.463123993595755,14.54299545288086,224600,0.0,0.0
2005-04-18 00:00:00-04:00,14.504656791687012,14.542994749040723,14.424785336267462,14.504656791687012,86200,0.0,0.0
2005-04-19 00:00:00-04:00,14.696349076997326,14.801779992328369,14.696349076997326,14.795390129089355,107200,0.0,0.0
2005-04-20 00:00:00-04:00,14.753856277978203,14.769830326326513,14.55257985631254,14.562165260314941,60800,0.0,0.0
2005-04-21 00:00:00-04:00,14.776216467739332,14.891231536865234,14.686760844526502,14.891231536865234,154200,0.0,0.0
2005-04-22 00:00:00-04:00,14.875257777505908,14.888036281965782,14.728293398173268,14.78580093383789,35600,0.0,0.0
2005-04-25 00:00:00-04:00,14.808166449980048,14.923181533813478,14.757048770358704,14.923181533813477,67800,0.0,0.0
2005-04-26 00:00:00-04:00,14.868874120600353,14.951939918589083,14.82414628947242,14.830534934997559,123800,0.0,0.0
2005-04-27 00:00:00-04:00,14.811364920262472,14.824144647381107,14.696349813678465,14.760247230529785,77200,0.0,0.0
2005-04-28 00:00:00-04:00,14.721907525603756,14.721907525603756,14.45673370361328,14.456733703613281,62400,0.0,0.0
2005-04-29 00:00:00-04:00,14.693155765137373,14.72829818725586,14.511047697157121,14.72829818725586,40800,0.0,0.0
2005-05-02 00:00:00-04:00,14.760246490645674,14.801779992328369,14.699543399245934,14.795390129089355,61200,0.0,0.0
2005-05-03 00:00:00-04:00,14.69635247270592,14.78580814123797,14.693158149719238,14.693158149719238,117600,0.0,0.0
